id_x,id_y,TF
mil_2406,spa_03765,True
mil_3645,spa_09995,True
mil_0372,spa_00372,False
mil_3379,spa_09623,True
mil_3645,spa_08800,True
mil_0321,spa_00321,False
mil_0312,spa_00312,False
mil_0446,spa_00446,False
mil_0390,spa_00390,False
mil_4114,spa_09265,True
mil_1475,spa_04068,True
mil_0762,spa_05188,True
mil_0005,spa_00005,False
mil_0504,,False
mil_0273,spa_00273,False
mil_0266,spa_00266,False
mil_0105,spa_00105,False
mil_0565,spa_07922,True
mil_0030,spa_00030,False
mil_1479,spa_02656,True
mil_2042,spa_03685,True
mil_1604,spa_02643,True
mil_0475,spa_00475,False
mil_0250,spa_00250,False
mil_0173,spa_00173,False
mil_0464,spa_00464,False
mil_1255,spa_05949,True
mil_0148,spa_00148,False
mil_0049,spa_00049,False
mil_0111,spa_00111,False
mil_2387,spa_06733,True
mil_0433,spa_00433,False
mil_0855,spa_01267,True
mil_0914,spa_06288,True
mil_0187,spa_00187,False
mil_0205,spa_02834,True
mil_0163,spa_00163,False
mil_0914,spa_01473,True
mil_0493,spa_05583,True
mil_0193,spa_00193,False
mil_0106,spa_00106,False
mil_0035,spa_00267,True
mil_0076,spa_00076,False
mil_4056,spa_06748,True
mil_0459,spa_00459,False
mil_0628,spa_02118,True
mil_0035,spa_06060,True
mil_0035,spa_01213,True
mil_0385,spa_00385,False
mil_1627,spa_01245,True
mil_0156,spa_00156,False
mil_0079,spa_00079,False
mil_0762,spa_04492,True
mil_0949,spa_08935,True
mil_4481,spa_08072,True
mil_0333,spa_00333,False
mil_0416,spa_00416,False
mil_0068,spa_00068,False
mil_0382,spa_00382,False
mil_0178,spa_00178,False
mil_2645,spa_00912,True
mil_0035,spa_05193,True
mil_0035,spa_09195,True
mil_1256,spa_07622,True
mil_0332,spa_00332,False
mil_0291,spa_07920,True
mil_0108,spa_00108,False
mil_0404,spa_00404,False
mil_0119,spa_00119,False
mil_0379,spa_00379,False
mil_0988,spa_02449,True
mil_0394,spa_00394,False
mil_0434,spa_01288,True
mil_1684,spa_04810,True
mil_3202,spa_09182,True
mil_0565,spa_06766,True
mil_0086,spa_00086,False
mil_3530,spa_08382,True
mil_0125,spa_00125,False
mil_0490,spa_00490,False
mil_0381,spa_00381,False
mil_0171,spa_00171,False
mil_2383,spa_04784,True
mil_0565,spa_01725,True
mil_2705,spa_09085,True
mil_0369,spa_00369,False
mil_0061,spa_00061,False
mil_0043,spa_00043,False
mil_1851,spa_06597,True
mil_0503,,False
mil_0203,spa_00203,False
mil_0288,spa_00438,True
mil_0037,spa_00037,False
mil_0489,spa_00489,False
mil_0035,spa_00035,False
mil_0101,spa_00101,False
mil_1585,spa_08345,True
mil_0277,spa_00277,False
mil_2748,spa_00474,True
mil_0462,spa_00462,False
mil_0035,spa_07014,True
mil_0949,spa_07357,True
mil_0463,spa_00463,False
mil_0052,spa_04503,True
mil_0465,spa_00465,False
mil_0161,spa_00161,False
mil_0114,spa_00114,False
mil_4056,spa_09981,True
mil_0911,spa_02843,True
mil_0140,spa_00140,False
mil_0182,spa_00182,False
mil_3539,spa_04386,True
mil_0130,spa_00130,False
mil_1977,spa_04768,True
mil_1928,spa_03717,True
mil_3466,spa_06444,True
mil_0207,spa_00207,False
mil_4133,spa_05751,True
mil_0443,spa_00443,False
mil_0226,spa_00226,False
mil_0411,spa_00411,False
mil_2949,spa_00444,True
mil_0033,spa_00033,False
mil_0276,spa_00276,False
mil_3244,spa_01982,True
mil_2621,spa_03266,True
mil_4608,spa_07233,True
mil_2021,spa_05022,True
mil_0020,spa_00020,False
mil_0406,spa_00406,False
mil_0313,spa_00313,False
mil_0208,spa_00208,False
mil_0025,spa_00025,False
mil_0216,spa_00216,False
mil_0414,spa_00414,False
mil_0164,spa_00164,False
mil_0299,spa_00299,False
mil_0360,spa_00360,False
mil_0565,spa_07630,True
mil_0393,spa_00393,False
mil_0022,spa_00022,False
mil_0089,spa_00089,False
mil_0325,spa_00325,False
mil_0067,spa_00067,False
mil_1007,spa_01984,True
mil_0368,spa_01287,True
mil_0565,spa_05471,True
mil_0010,spa_00010,False
mil_0110,spa_00110,False
mil_0200,spa_00200,False
mil_0816,spa_05618,True
mil_0289,spa_00289,False
mil_1255,spa_03507,True
mil_0762,spa_07653,True
mil_0474,spa_00474,False
mil_1925,spa_07985,True
mil_0087,spa_00087,False
mil_0420,spa_00420,False
mil_0448,spa_00448,False
mil_0093,spa_00093,False
mil_1787,spa_04188,True
mil_0233,spa_00233,False
mil_1255,spa_04819,True
mil_0127,spa_00127,False
mil_0112,spa_00112,False
mil_1812,spa_01890,True
mil_0762,spa_01972,True
mil_0328,spa_00328,False
mil_0367,spa_00367,False
mil_3551,spa_02429,True
mil_0493,spa_00922,True
mil_4736,spa_08080,True
mil_0044,spa_08766,True
mil_3326,spa_07744,True
mil_2653,spa_06767,True
mil_0793,spa_09183,True
mil_0054,spa_00054,False
mil_2735,spa_03180,True
mil_0213,spa_00213,False
mil_0046,spa_00046,False
mil_0035,spa_07620,True
mil_2543,spa_04668,True
mil_0032,spa_00032,False
mil_1037,spa_00475,True
mil_0158,spa_00158,False
mil_0421,spa_00421,False
mil_0484,spa_00484,False
mil_0047,spa_00047,False
mil_3310,spa_06065,True
mil_2653,spa_09991,True
mil_0152,spa_00152,False
mil_1162,spa_04825,True
mil_0035,spa_01423,True
mil_0231,spa_00231,False
mil_0078,spa_00078,False
mil_0634,spa_08501,True
mil_1443,spa_06053,True
mil_0050,spa_00050,False
mil_2989,spa_01894,True
mil_0659,spa_06792,True
mil_0295,spa_00295,False
mil_0042,spa_00042,False
mil_0099,spa_00099,False
mil_0239,spa_06675,True
mil_1255,spa_08609,True
mil_0340,spa_00340,False
mil_2149,spa_01205,True
mil_0309,spa_00309,False
mil_0027,spa_00027,False
mil_0427,spa_00427,False
mil_4433,spa_01265,True
mil_0496,spa_00496,False
mil_2406,spa_09609,True
mil_0447,spa_00447,False
mil_0565,spa_05459,True
mil_2122,spa_05647,True
mil_0089,spa_02784,True
mil_0359,spa_00359,False
mil_0391,spa_00391,False
mil_0305,spa_00305,False
mil_2595,spa_05550,True
mil_2595,spa_06732,True
mil_1963,spa_01699,True
mil_4319,spa_00609,True
mil_0435,spa_00435,False
mil_0204,spa_05069,True
mil_3676,spa_07020,True
mil_0386,spa_00386,False
mil_2497,spa_00136,True
mil_1851,spa_08101,True
mil_0398,spa_00398,False
mil_4711,spa_06668,True
mil_0493,spa_01980,True
mil_0035,spa_04122,True
mil_0038,spa_00038,False
mil_2371,spa_06759,True
mil_3184,spa_08093,True
mil_2016,spa_00595,True
mil_0565,spa_09021,True
mil_0012,spa_00012,False
mil_1007,spa_02965,True
mil_0336,spa_00336,False
mil_0035,spa_02687,True
mil_3942,spa_03817,True
mil_0368,spa_00368,False
mil_0326,spa_00326,False
mil_0285,spa_00285,False
mil_0026,spa_00026,False
mil_1255,spa_04497,True
mil_0357,spa_00357,False
mil_3054,spa_07747,True
mil_0268,spa_00268,False
mil_0031,spa_00031,False
mil_0035,spa_06765,True
mil_0288,spa_08615,True
mil_1949,spa_04539,True
mil_0408,spa_00408,False
mil_0479,spa_00479,False
mil_0461,spa_00461,False
mil_0405,spa_00405,False
mil_0009,spa_08348,True
mil_2989,spa_06532,True
mil_0314,spa_03924,True
mil_1503,spa_08977,True
mil_0117,spa_00117,False
mil_0035,spa_08218,True
mil_3134,spa_01943,True
mil_0380,spa_00380,False
mil_1255,spa_06561,True
mil_2820,spa_08153,True
mil_2806,spa_07428,True
mil_0341,spa_00341,False
mil_2705,spa_06471,True
mil_0485,spa_00485,False
mil_0343,spa_00343,False
mil_3538,spa_00673,True
mil_2387,spa_07417,True
mil_0246,spa_00246,False
mil_0149,spa_00149,False
mil_2088,spa_00803,True
mil_0179,spa_00179,False
mil_0366,spa_00366,False
mil_0472,spa_09826,True
mil_0320,spa_00320,False
mil_1963,spa_05664,True
mil_0094,spa_00094,False
mil_0494,spa_00494,False
mil_0265,spa_00265,False
mil_0315,spa_00315,False
mil_1987,spa_00885,True
mil_0269,spa_00269,False
mil_0288,spa_01701,True
mil_0065,spa_00065,False
mil_2088,spa_09534,True
mil_0035,spa_05098,True
mil_0430,spa_00430,False
mil_3858,spa_08539,True
mil_0141,spa_00141,False
mil_0035,spa_07655,True
mil_0035,spa_02842,True
mil_2088,spa_05287,True
mil_0383,spa_00383,False
mil_0261,spa_00261,False
mil_0258,spa_00258,False
mil_0202,spa_00202,False
mil_0175,spa_00175,False
mil_0036,spa_00036,False
mil_1388,spa_08320,True
mil_2705,spa_02686,True
mil_0563,spa_01913,True
mil_0316,spa_00316,False
mil_0531,spa_07626,True
mil_0181,spa_00181,False
mil_0120,spa_00120,False
mil_0495,spa_00495,False
mil_0259,spa_00259,False
mil_0052,spa_00052,False
mil_1162,spa_07445,True
mil_0035,spa_05662,True
mil_0159,spa_00159,False
mil_0376,spa_00376,False
mil_0452,spa_07652,True
mil_2705,spa_07415,True
mil_3244,spa_02637,True
mil_0035,spa_08191,True
mil_0849,spa_03826,True
mil_1007,spa_06363,True
mil_1191,spa_06223,True
mil_0970,spa_01306,True
mil_2653,spa_00025,True
mil_0472,spa_00472,False
mil_1300,spa_05165,True
mil_0450,spa_00450,False
mil_0232,spa_00232,False
mil_1108,spa_01251,True
mil_0410,spa_00410,False
mil_0172,spa_00172,False
mil_0218,spa_00218,False
mil_0155,spa_00155,False
mil_0395,spa_00395,False
mil_1928,spa_09407,True
mil_0169,spa_00169,False
mil_0476,spa_00476,False
mil_4380,spa_01716,True
mil_2057,spa_00456,True
mil_0223,spa_05729,True
mil_0412,spa_06463,True
mil_4539,spa_04460,True
mil_0267,spa_00267,False
mil_0095,spa_00095,False
mil_0281,spa_00281,False
mil_0035,spa_07649,True
mil_0170,spa_00170,False
mil_0352,spa_00352,False
mil_0035,spa_05194,True
mil_0517,spa_02525,True
mil_4003,spa_03962,True
mil_0310,spa_00310,False
mil_2321,spa_08250,True
mil_0035,spa_03131,True
mil_3812,spa_05540,True
mil_0135,spa_00135,False
mil_0298,spa_00298,False
mil_0371,spa_02548,True
mil_2503,spa_02871,True
mil_2309,spa_06414,True
mil_0335,spa_00335,False
mil_0349,spa_00349,False
mil_0914,spa_06275,True
mil_0565,spa_02259,True
mil_0412,spa_00412,False
mil_0197,spa_00197,False
mil_0565,spa_09994,True
mil_0292,spa_00292,False
mil_2691,spa_02523,True
mil_0150,spa_03729,True
mil_2309,spa_09599,True
mil_1925,spa_06874,True
mil_0210,spa_00210,False
mil_0565,spa_05983,True
mil_4406,spa_07109,True
mil_0055,spa_00055,False
mil_1977,spa_01248,True
mil_0847,spa_07385,True
mil_0035,spa_08904,True
mil_0678,spa_00872,True
mil_0378,spa_00378,False
mil_0399,spa_00399,False
mil_1007,spa_03506,True
mil_0388,spa_00388,False
mil_0150,spa_00150,False
mil_1007,spa_01262,True
mil_0428,spa_00428,False
mil_0242,spa_00242,False
mil_0283,spa_00283,False
mil_2798,spa_07616,True
mil_0035,spa_01544,True
mil_0306,spa_00306,False
mil_2806,spa_07491,True
mil_1130,spa_02095,True
mil_0370,spa_00370,False
mil_0205,spa_02783,True
mil_0565,spa_07019,True
mil_0314,spa_00314,False
mil_1255,spa_08946,True
mil_1851,spa_02024,True
mil_0229,spa_00229,False
mil_0397,spa_00397,False
mil_0302,spa_00302,False
mil_1217,spa_02455,True
mil_0097,spa_00097,False
mil_4404,spa_02140,True
mil_0517,spa_00953,True
mil_0290,spa_00290,False
mil_0230,spa_00230,False
mil_0445,spa_00445,False
mil_0205,spa_00205,False
mil_0228,spa_00228,False
mil_0190,spa_00190,False
mil_0256,spa_00256,False
mil_1061,spa_03521,True
mil_0565,spa_08350,True
mil_1253,spa_09933,True
mil_0034,spa_00034,False
mil_4627,spa_00713,True
mil_0003,spa_00003,False
mil_0018,spa_00018,False
mil_2321,spa_03563,True
mil_2748,spa_08538,True
mil_0364,spa_00364,False
mil_0225,spa_00225,False
mil_1051,spa_00910,True
mil_0565,spa_01822,True
mil_1574,spa_04829,True
mil_0201,spa_00201,False
mil_1261,spa_08793,True
mil_0348,spa_00348,False
mil_2821,spa_05620,True
mil_0220,spa_00220,False
mil_0565,spa_10000,True
mil_4176,spa_08028,True
mil_1627,spa_04439,True
mil_0365,spa_00365,False
mil_0073,spa_00073,False
mil_0056,spa_00056,False
mil_3837,spa_04862,True
mil_0234,spa_00234,False
mil_0001,spa_00001,False
mil_0264,spa_00264,False
mil_2015,spa_07748,True
