id_x,id_y,TF
lyr_09531,mil_3341,True
lyr_09917,mil_1778,True
lyr_09607,mil_0674,True
lyr_09623,mil_4617,True
lyr_00914,mil_0914,False
lyr_09947,mil_3341,True
lyr_09947,mil_1516,True
lyr_00291,mil_0291,False
lyr_00997,mil_0997,False
lyr_00226,mil_0226,False
lyr_09552,mil_0565,True
lyr_09450,mil_3079,True
lyr_00513,mil_0513,False
lyr_00257,mil_0257,False
lyr_00587,mil_0587,False
lyr_09576,mil_2159,True
lyr_00843,mil_0843,False
lyr_00683,mil_0683,False
lyr_00450,mil_0450,False
lyr_00749,mil_0749,False
lyr_09463,mil_0288,True
lyr_11238,mil_2069,True
lyr_00960,mil_0960,False
lyr_09576,mil_1448,True
lyr_00961,mil_0961,False
lyr_00867,mil_0867,False
lyr_00806,mil_0806,False
lyr_00334,mil_0334,False
lyr_09620,mil_1435,True
lyr_00872,mil_0872,False
lyr_09938,mil_1435,True
lyr_11275,mil_3412,True
lyr_09536,mil_1173,True
lyr_00299,mil_0299,False
lyr_00829,mil_0829,False
lyr_00528,mil_0528,False
lyr_00645,mil_0645,False
lyr_09499,mil_0626,True
lyr_09423,mil_0009,True
lyr_00069,mil_0069,False
lyr_09435,mil_0343,True
lyr_09450,mil_3341,True
lyr_00206,mil_0206,False
lyr_11232,mil_1598,True
lyr_09499,mil_0565,True
lyr_09590,mil_0288,True
lyr_09946,mil_3412,True
lyr_09552,mil_1398,True
lyr_00312,mil_0312,False
lyr_00425,mil_0425,False
lyr_09476,mil_3412,True
lyr_09469,mil_2669,True
lyr_00753,mil_0753,False
lyr_00791,mil_0791,False
lyr_09425,mil_4448,True
lyr_09623,mil_1192,True
lyr_09467,mil_4617,True
lyr_00577,mil_0577,False
lyr_00405,mil_0405,False
lyr_00116,mil_0116,False
lyr_00614,mil_0614,False
lyr_00567,mil_0567,False
lyr_11218,mil_3043,True
lyr_00664,mil_0664,False
lyr_00323,mil_0323,False
lyr_00424,mil_0424,False
lyr_00080,mil_0080,False
lyr_09940,mil_3125,True
lyr_09547,mil_1296,True
lyr_00135,mil_0135,False
lyr_09925,mil_2330,True
lyr_00353,mil_0353,False
lyr_00268,mil_0268,False
lyr_00296,mil_0296,False
lyr_09501,mil_1516,True
lyr_00657,mil_0657,False
lyr_09940,mil_0674,True
lyr_11274,mil_2239,True
lyr_09499,mil_1296,True
lyr_09590,mil_4010,True
lyr_09539,mil_4420,True
lyr_09526,mil_4420,True
lyr_00139,mil_0139,False
lyr_00076,mil_0076,False
lyr_00881,mil_0881,False
lyr_11289,mil_0626,True
lyr_00937,mil_0937,False
lyr_00675,mil_0675,False
lyr_09430,mil_4202,True
lyr_00274,mil_0274,False
lyr_09496,mil_4202,True
lyr_09523,mil_4617,True
lyr_00604,mil_0604,False
lyr_00499,mil_0499,False
lyr_09940,mil_1435,True
lyr_00636,mil_0636,False
lyr_09495,mil_3124,True
lyr_11289,mil_3568,True
lyr_09476,mil_4448,True
lyr_00392,mil_0392,False
lyr_00774,mil_0774,False
lyr_00243,mil_0243,False
lyr_00792,mil_0792,False
lyr_00129,mil_0129,False
lyr_11232,mil_3127,True
lyr_00816,mil_0816,False
lyr_09567,mil_1953,True
lyr_00952,mil_0952,False
lyr_00238,mil_0238,False
lyr_11209,mil_2511,True
lyr_00773,mil_0773,False
lyr_09947,mil_0966,True
lyr_09526,mil_0565,True
lyr_09499,mil_3341,True
lyr_00445,mil_0445,False
lyr_00681,mil_0681,False
lyr_09499,mil_4345,True
lyr_09526,mil_4345,True
lyr_00440,mil_0440,False
lyr_09697,mil_3291,True
lyr_00643,mil_0643,False
lyr_09619,mil_4763,True
lyr_11215,mil_2417,True
lyr_09499,mil_4436,True
lyr_00255,mil_0255,False
lyr_11238,mil_3060,True
lyr_00619,mil_0619,False
lyr_11242,mil_3043,True
lyr_00840,mil_0840,False
lyr_00245,mil_0245,False
lyr_09547,mil_4436,True
lyr_00880,mil_0880,False
lyr_09607,mil_3412,True
lyr_00470,mil_0470,False
lyr_09545,mil_3110,True
lyr_00317,mil_0317,False
lyr_00308,mil_0308,False
lyr_00893,mil_0893,False
lyr_00955,mil_0955,False
lyr_00527,mil_0527,False
lyr_09536,mil_0565,True
lyr_09501,mil_4420,True
lyr_09796,mil_3291,True
lyr_00176,mil_0176,False
lyr_00732,mil_0732,False
lyr_11279,mil_1255,True
lyr_09536,mil_4669,True
lyr_09523,mil_1173,True
lyr_11286,mil_4617,True
lyr_00834,mil_0834,False
lyr_11274,mil_3125,True
lyr_00796,mil_0796,False
lyr_09498,mil_2710,True
lyr_09938,mil_3412,True
lyr_00930,mil_0930,False
lyr_00219,mil_0219,False
lyr_11218,mil_2669,True
lyr_09620,mil_2239,True
lyr_11188,mil_3079,True
lyr_09575,mil_0674,True
lyr_09609,mil_1007,True
lyr_00295,mil_0295,False
lyr_00131,mil_0131,False
lyr_09452,mil_1672,True
lyr_00985,mil_0985,False
lyr_00120,mil_0120,False
lyr_00531,mil_0531,False
lyr_09531,mil_0626,True
lyr_00503,mil_0503,False
lyr_00559,mil_0559,False
lyr_11188,mil_0626,True
lyr_00060,mil_0060,False
lyr_00084,mil_0084,False
lyr_09933,mil_3412,True
lyr_09531,mil_1296,True
lyr_00432,mil_0432,False
lyr_09583,mil_3801,True
lyr_00996,mil_0996,False
lyr_00145,mil_0145,False
lyr_09552,mil_2694,True
lyr_09450,mil_1173,True
lyr_11286,mil_2643,True
lyr_00304,mil_0304,False
lyr_00777,mil_0777,False
lyr_00055,mil_0055,False
lyr_00476,mil_0476,False
lyr_11274,mil_2511,True
lyr_00959,mil_0959,False
lyr_00917,mil_0917,False
lyr_09914,mil_3346,True
lyr_11232,mil_0674,True
lyr_00690,mil_0690,False
lyr_11192,mil_2653,True
lyr_11188,mil_2643,True
lyr_09887,mil_3291,True
lyr_09536,mil_4420,True
lyr_00158,mil_0158,False
lyr_00862,mil_0862,False
lyr_11235,mil_3125,True
lyr_11274,mil_0676,True
lyr_09907,mil_3291,True
lyr_00193,mil_0193,False
lyr_00938,mil_0938,False
lyr_09547,mil_3079,True
lyr_11024,mil_2193,True
lyr_09452,mil_3974,True
lyr_09553,mil_1585,True
lyr_00045,mil_0045,False
lyr_09575,mil_1435,True
lyr_00999,mil_0999,False
lyr_09526,mil_3124,True
lyr_09619,mil_4436,True
lyr_09476,mil_1778,True
lyr_00673,mil_0673,False
lyr_00022,mil_0022,False
lyr_00810,mil_0810,False
lyr_00431,mil_0431,False
lyr_09552,mil_0966,True
lyr_00041,mil_0041,False
lyr_00197,mil_0197,False
lyr_00023,mil_0023,False
lyr_00541,mil_0541,False
lyr_00454,mil_0454,False
lyr_09938,mil_2511,True
lyr_09467,mil_4763,True
lyr_00483,mil_0483,False
lyr_09870,mil_3291,True
lyr_00851,mil_0851,False
lyr_11289,mil_4345,True
lyr_09940,mil_2603,True
lyr_09499,mil_2694,True
lyr_00142,mil_0142,False
lyr_00463,mil_0463,False
lyr_00910,mil_0910,False
lyr_00729,mil_0729,False
lyr_09576,mil_0676,True
lyr_00427,mil_0427,False
lyr_09619,mil_0966,True
lyr_00638,mil_0638,False
lyr_09583,mil_4769,True
lyr_00416,mil_0416,False
lyr_00493,mil_0493,False
lyr_00954,mil_0954,False
lyr_00899,mil_0899,False
lyr_09423,mil_3920,True
lyr_00410,mil_0410,False
lyr_09539,mil_1296,True
lyr_00668,mil_0668,False
lyr_09467,mil_4436,True
lyr_09917,mil_3125,True
lyr_09431,mil_4769,True
lyr_09854,mil_3291,True
lyr_09619,mil_1296,True
lyr_09450,mil_3110,True
lyr_09705,mil_3291,True
lyr_00104,mil_0104,False
lyr_09552,mil_1192,True
lyr_00126,mil_0126,False
lyr_09495,mil_1672,True
lyr_11106,mil_2193,True
lyr_09495,mil_0565,True
lyr_09495,mil_3974,True
lyr_11286,mil_1398,True
lyr_00361,mil_0361,False
lyr_00697,mil_0697,False
lyr_11188,mil_4436,True
lyr_00974,mil_0974,False
lyr_09430,mil_4010,True
lyr_01000,mil_1000,False
lyr_00746,mil_0746,False
lyr_09597,mil_0966,True
lyr_00220,mil_0220,False
lyr_09853,mil_3291,True
lyr_00703,mil_0703,False
lyr_09463,mil_4097,True
lyr_09607,mil_0238,True
lyr_09452,mil_4617,True
lyr_09450,mil_4345,True
lyr_09655,mil_3291,True
lyr_09547,mil_1398,True
lyr_09526,mil_1672,True
lyr_11286,mil_3974,True
lyr_09501,mil_1192,True
lyr_11188,mil_0966,True
lyr_09476,mil_3272,True
lyr_00128,mil_0128,False
lyr_00083,mil_0083,False
lyr_00956,mil_0956,False
lyr_00137,mil_0137,False
lyr_09527,mil_4617,True
lyr_00808,mil_0808,False
lyr_00082,mil_0082,False
lyr_09526,mil_3110,True
lyr_00787,mil_0787,False
lyr_00398,mil_0398,False
lyr_09539,mil_2643,True
lyr_09536,mil_4617,True
lyr_09467,mil_3341,True
lyr_00971,mil_0971,False
lyr_00676,mil_0676,False
lyr_00754,mil_0754,False
lyr_11258,mil_3969,True
lyr_00247,mil_0247,False
lyr_09547,mil_3341,True
lyr_00995,mil_0995,False
lyr_09425,mil_1448,True
lyr_09619,mil_3341,True
lyr_09536,mil_1672,True
lyr_00721,mil_0721,False
lyr_11274,mil_1448,True
lyr_00474,mil_0474,False
lyr_09552,mil_3341,True
lyr_09946,mil_1598,True
lyr_11188,mil_4345,True
lyr_00629,mil_0629,False
lyr_00886,mil_0886,False
lyr_00306,mil_0306,False
lyr_11235,mil_2159,True
lyr_09908,mil_0939,True
lyr_00336,mil_0336,False
lyr_09536,mil_1192,True
lyr_00439,mil_0439,False
lyr_11238,mil_1255,True
lyr_11196,mil_4769,True
lyr_09501,mil_4617,True
lyr_11050,mil_2193,True
lyr_09501,mil_3124,True
lyr_00192,mil_0192,False
lyr_09526,mil_3974,True
lyr_11284,mil_2902,True
lyr_09536,mil_3124,True
lyr_00151,mil_0151,False
lyr_09547,mil_4617,True
lyr_00362,mil_0362,False
lyr_00695,mil_0695,False
lyr_00708,mil_0708,False
lyr_09597,mil_0626,True
lyr_09860,mil_3291,True
lyr_00281,mil_0281,False
lyr_09561,mil_1585,True
lyr_00015,mil_0015,False
lyr_09619,mil_4345,True
lyr_11275,mil_2603,True
lyr_11209,mil_2159,True
lyr_00717,mil_0717,False
lyr_09539,mil_3974,True
lyr_09481,mil_4769,True
lyr_11196,mil_3801,True
lyr_00406,mil_0406,False
lyr_00228,mil_0228,False
lyr_09523,mil_4345,True
lyr_09941,mil_1963,True
lyr_00592,mil_0592,False
lyr_09499,mil_1516,True
lyr_09607,mil_1435,True
lyr_09545,mil_1192,True
lyr_09476,mil_1435,True
lyr_00195,mil_0195,False
lyr_00747,mil_0747,False
lyr_09527,mil_4345,True
lyr_00946,mil_0946,False
lyr_09597,mil_3974,True
lyr_09664,mil_3291,True
lyr_09527,mil_4436,True
lyr_09947,mil_4345,True
lyr_09457,mil_3060,True
lyr_00696,mil_0696,False
lyr_11238,mil_3491,True
lyr_00947,mil_0947,False
lyr_00658,mil_0658,False
lyr_09630,mil_3291,True
lyr_09938,mil_3272,True
lyr_09547,mil_3110,True
lyr_00764,mil_0764,False
lyr_00813,mil_0813,False
lyr_09499,mil_3568,True
lyr_11217,mil_3060,True
lyr_09917,mil_4448,True
lyr_00329,mil_0329,False
lyr_09778,mil_3252,True
lyr_00661,mil_0661,False
lyr_00324,mil_0324,False
lyr_00892,mil_0892,False
lyr_00922,mil_0922,False
lyr_00059,mil_0059,False
lyr_09531,mil_3974,True
lyr_00221,mil_0221,False
lyr_09917,mil_0674,True
lyr_00283,mil_0283,False
lyr_11269,mil_0897,True
lyr_09620,mil_0676,True
lyr_09476,mil_0676,True
lyr_00895,mil_0895,False
lyr_09940,mil_0035,True
lyr_00194,mil_0194,False
lyr_09545,mil_4763,True
lyr_09526,mil_4436,True
lyr_00233,mil_0233,False
lyr_00837,mil_0837,False
lyr_00130,mil_0130,False
lyr_11232,mil_1778,True
lyr_00453,mil_0453,False
lyr_09938,mil_2603,True
lyr_09933,mil_3125,True
lyr_09940,mil_1778,True
lyr_09604,mil_3244,True
lyr_00742,mil_0742,False
lyr_00775,mil_0775,False
lyr_09539,mil_0565,True
lyr_09495,mil_4420,True
lyr_00025,mil_0025,False
lyr_00566,mil_0566,False
lyr_11232,mil_0238,True
lyr_09575,mil_1448,True
lyr_00078,mil_0078,False
lyr_09531,mil_3079,True
lyr_09620,mil_3125,True
lyr_09495,mil_3568,True
lyr_00086,mil_0086,False
lyr_00346,mil_0346,False
lyr_11193,mil_0035,True
lyr_00727,mil_0727,False
lyr_00449,mil_0449,False
lyr_09440,mil_3244,True
lyr_00451,mil_0451,False
lyr_09545,mil_4345,True
lyr_00365,mil_0365,False
lyr_00138,mil_0138,False
lyr_00350,mil_0350,False
lyr_00161,mil_0161,False
lyr_00157,mil_0157,False
lyr_09452,mil_4420,True
lyr_00459,mil_0459,False
lyr_09938,mil_0674,True
lyr_00982,mil_0982,False
lyr_00841,mil_0841,False
lyr_00370,mil_0370,False
lyr_00050,mil_0050,False
lyr_09575,mil_3412,True
lyr_00413,mil_0413,False
lyr_11289,mil_2643,True
lyr_11289,mil_3341,True
lyr_09476,mil_1598,True
lyr_09526,mil_1398,True
lyr_00571,mil_0571,False
lyr_00597,mil_0597,False
lyr_09452,mil_0966,True
lyr_00364,mil_0364,False
lyr_11188,mil_3124,True
lyr_09461,mil_0288,True
lyr_00915,mil_0915,False
lyr_09575,mil_2239,True
lyr_11274,mil_4448,True
lyr_11196,mil_2141,True
lyr_09575,mil_2511,True
lyr_00536,mil_0536,False
lyr_09938,mil_2239,True
lyr_00253,mil_0253,False
lyr_00785,mil_0785,False
lyr_00472,mil_0472,False
lyr_00916,mil_0916,False
lyr_00390,mil_0390,False
lyr_09501,mil_3341,True
lyr_00723,mil_0723,False
lyr_00057,mil_0057,False
lyr_09431,mil_2678,True
lyr_00190,mil_0190,False
lyr_00977,mil_0977,False
lyr_09476,mil_0035,True
lyr_00682,mil_0682,False
lyr_09430,mil_0288,True
lyr_09539,mil_3124,True
lyr_00095,mil_0095,False
lyr_09495,mil_3341,True
lyr_00733,mil_0733,False
lyr_00798,mil_0798,False
lyr_00384,mil_0384,False
lyr_00529,mil_0529,False
lyr_00100,mil_0100,False
lyr_00181,mil_0181,False
lyr_09918,mil_2653,True
lyr_11209,mil_0238,True
lyr_11217,mil_2669,True
lyr_09619,mil_3974,True
lyr_00407,mil_0407,False
lyr_09538,mil_2491,True
lyr_00628,mil_0628,False
lyr_09431,mil_1851,True
lyr_00797,mil_0797,False
lyr_00666,mil_0666,False
lyr_09527,mil_3110,True
lyr_09552,mil_1173,True
lyr_11232,mil_0676,True
lyr_00380,mil_0380,False
lyr_11188,mil_4420,True
lyr_00569,mil_0569,False
lyr_09619,mil_1173,True
lyr_00147,mil_0147,False
lyr_09576,mil_3125,True
lyr_11284,mil_3798,True
lyr_00826,mil_0826,False
lyr_09946,mil_2603,True
lyr_00053,mil_0053,False
lyr_00524,mil_0524,False
lyr_00290,mil_0290,False
lyr_00986,mil_0986,False
lyr_00901,mil_0901,False
lyr_00054,mil_0054,False
lyr_00575,mil_0575,False
lyr_00162,mil_0162,False
lyr_11275,mil_2239,True
lyr_00964,mil_0964,False
lyr_09623,mil_2694,True
lyr_09425,mil_0035,True
lyr_00584,mil_0584,False
lyr_00686,mil_0686,False
lyr_09620,mil_1778,True
lyr_09623,mil_4669,True
lyr_00289,mil_0289,False
lyr_00819,mil_0819,False
lyr_00379,mil_0379,False
lyr_00357,mil_0357,False
lyr_00371,mil_0371,False
lyr_09476,mil_2239,True
lyr_09531,mil_0966,True
lyr_09933,mil_1778,True
lyr_09937,mil_2669,True
lyr_00844,mil_0844,False
lyr_11188,mil_0565,True
lyr_00227,mil_0227,False
lyr_11274,mil_3127,True
lyr_09523,mil_1672,True
lyr_09938,mil_4448,True
lyr_09938,mil_3125,True
lyr_09452,mil_4669,True
lyr_00046,mil_0046,False
lyr_09486,mil_1963,True
lyr_11198,mil_1255,True
lyr_00983,mil_0983,False
lyr_09425,mil_1598,True
lyr_09545,mil_1516,True
lyr_09527,mil_1516,True
lyr_00969,mil_0969,False
lyr_00187,mil_0187,False
lyr_00485,mil_0485,False
lyr_00859,mil_0859,False
lyr_09619,mil_1672,True
lyr_09461,mil_3348,True
lyr_09425,mil_0674,True
lyr_00305,mil_0305,False
lyr_00189,mil_0189,False
lyr_00596,mil_0596,False
lyr_00340,mil_0340,False
lyr_11232,mil_3272,True
lyr_09937,mil_1255,True
lyr_00293,mil_0293,False
lyr_09545,mil_0626,True
lyr_00149,mil_0149,False
lyr_09552,mil_4420,True
lyr_00807,mil_0807,False
lyr_00287,mil_0287,False
lyr_00008,mil_0008,False
lyr_00921,mil_0921,False
lyr_00602,mil_0602,False
lyr_00415,mil_0415,False
lyr_00719,mil_0719,False
lyr_00240,mil_0240,False
lyr_09647,mil_3291,True
lyr_09523,mil_3341,True
lyr_00805,mil_0805,False
lyr_09619,mil_1192,True
lyr_00239,mil_0239,False
lyr_09523,mil_0626,True
lyr_00913,mil_0913,False
lyr_00975,mil_0975,False
lyr_09552,mil_4617,True
lyr_00234,mil_0234,False
lyr_11275,mil_3125,True
lyr_00578,mil_0578,False
lyr_09501,mil_3079,True
lyr_09552,mil_4669,True
lyr_00900,mil_0900,False
lyr_00712,mil_0712,False
lyr_09545,mil_1296,True
lyr_09523,mil_3974,True
lyr_00758,mil_0758,False
lyr_11274,mil_3412,True
lyr_00072,mil_0072,False
lyr_09575,mil_3125,True
lyr_00726,mil_0726,False
lyr_00622,mil_0622,False
lyr_00911,mil_0911,False
lyr_09620,mil_4448,True
lyr_00574,mil_0574,False
lyr_00526,mil_0526,False
lyr_00912,mil_0912,False
lyr_11211,mil_3491,True
lyr_09552,mil_1672,True
lyr_00198,mil_0198,False
lyr_09607,mil_0035,True
lyr_11193,mil_1448,True
lyr_09496,mil_4010,True
lyr_00179,mil_0179,False
lyr_00074,mil_0074,False
lyr_09499,mil_3974,True
lyr_09526,mil_2694,True
lyr_00373,mil_0373,False
lyr_11275,mil_0676,True
lyr_09547,mil_1672,True
lyr_11279,mil_2069,True
lyr_09536,mil_2694,True
lyr_09576,mil_2511,True
lyr_11245,mil_2985,True
lyr_09450,mil_2643,True
lyr_09619,mil_0626,True
lyr_09607,mil_1778,True
lyr_00446,mil_0446,False
lyr_00491,mil_0491,False
lyr_09743,mil_3291,True
lyr_00934,mil_0934,False
lyr_00942,mil_0942,False
lyr_09501,mil_3110,True
lyr_09536,mil_1398,True
lyr_09425,mil_1435,True
lyr_11289,mil_1192,True
lyr_00847,mil_0847,False
lyr_00248,mil_0248,False
lyr_09917,mil_0035,True
lyr_09495,mil_4345,True
lyr_00581,mil_0581,False
lyr_00927,mil_0927,False
lyr_00241,mil_0241,False
lyr_09921,mil_3310,True
lyr_09575,mil_4448,True
lyr_00064,mil_0064,False
lyr_00665,mil_0665,False
lyr_09531,mil_3568,True
lyr_11242,mil_3060,True
lyr_00739,mil_0739,False
lyr_00685,mil_0685,False
lyr_09526,mil_4617,True
lyr_09590,mil_4202,True
lyr_00311,mil_0311,False
lyr_00981,mil_0981,False
lyr_11217,mil_3043,True
lyr_09467,mil_3124,True
lyr_09536,mil_0626,True
lyr_09552,mil_0626,True
lyr_00546,mil_0546,False
lyr_09527,mil_3124,True
lyr_00878,mil_0878,False
lyr_09495,mil_3110,True
lyr_09620,mil_0674,True
lyr_09467,mil_1173,True
lyr_00737,mil_0737,False
lyr_00794,mil_0794,False
lyr_00033,mil_0033,False
lyr_09467,mil_2694,True
lyr_00939,mil_0939,False
lyr_09597,mil_1672,True
lyr_11188,mil_1192,True
lyr_00684,mil_0684,False
lyr_00714,mil_0714,False
lyr_00832,mil_0832,False
lyr_09527,mil_1192,True
lyr_09539,mil_1192,True
lyr_00029,mil_0029,False
lyr_00079,mil_0079,False
lyr_09947,mil_4420,True
lyr_11275,mil_1435,True
lyr_00652,mil_0652,False
lyr_00800,mil_0800,False
lyr_11190,mil_4431,True
lyr_09535,mil_1627,True
lyr_00163,mil_0163,False
lyr_09452,mil_2643,True
lyr_00879,mil_0879,False
lyr_09452,mil_4763,True
lyr_11198,mil_3491,True
lyr_09496,mil_0288,True
lyr_09527,mil_0626,True
lyr_00010,mil_0010,False
lyr_09526,mil_4669,True
lyr_00433,mil_0433,False
lyr_11289,mil_4669,True
lyr_09925,mil_1684,True
lyr_00783,mil_0783,False
lyr_00894,mil_0894,False
lyr_00091,mil_0091,False
lyr_00153,mil_0153,False
lyr_09559,mil_1851,True
lyr_00213,mil_0213,False
lyr_00051,mil_0051,False
lyr_00705,mil_0705,False
lyr_09937,mil_3043,True
lyr_00016,mil_0016,False
lyr_09816,mil_3291,True
lyr_00391,mil_0391,False
lyr_00671,mil_0671,False
lyr_09576,mil_0238,True
lyr_11211,mil_3060,True
lyr_09679,mil_3291,True
lyr_00618,mil_0618,False
lyr_09452,mil_1398,True
lyr_09545,mil_4436,True
lyr_09539,mil_0626,True
lyr_00656,mil_0656,False
lyr_09465,mil_1007,True
lyr_09619,mil_2643,True
lyr_00089,mil_0089,False
lyr_00887,mil_0887,False
lyr_00211,mil_0211,False
lyr_11289,mil_4763,True
lyr_11198,mil_3043,True
lyr_09527,mil_0565,True
lyr_11193,mil_0674,True
lyr_00767,mil_0767,False
lyr_09933,mil_3272,True
lyr_09839,mil_3252,True
lyr_09452,mil_3079,True
lyr_11193,mil_0238,True
lyr_00027,mil_0027,False
lyr_09945,mil_1371,True
lyr_00718,mil_0718,False
lyr_11275,mil_2159,True
lyr_00631,mil_0631,False
lyr_00793,mil_0793,False
lyr_11209,mil_3272,True
lyr_09940,mil_3272,True
lyr_09501,mil_1398,True
lyr_09536,mil_4436,True
lyr_00790,mil_0790,False
lyr_00404,mil_0404,False
lyr_00396,mil_0396,False
lyr_11193,mil_4448,True
lyr_00761,mil_0761,False
lyr_00133,mil_0133,False
lyr_00866,mil_0866,False
lyr_00208,mil_0208,False
lyr_09619,mil_1516,True
lyr_09946,mil_4448,True
lyr_00014,mil_0014,False
lyr_09452,mil_1296,True
lyr_09609,mil_3570,True
lyr_09781,mil_3252,True
lyr_09531,mil_3124,True
lyr_09531,mil_1398,True
lyr_00429,mil_0429,False
lyr_09875,mil_3291,True
lyr_00670,mil_0670,False
lyr_00442,mil_0442,False
lyr_11198,mil_2669,True
lyr_09467,mil_1516,True
lyr_11193,mil_3412,True
lyr_00646,mil_0646,False
lyr_09469,mil_1255,True
lyr_09607,mil_2603,True
lyr_00097,mil_0097,False
lyr_00904,mil_0904,False
lyr_00710,mil_0710,False
lyr_00860,mil_0860,False
lyr_09495,mil_3079,True
lyr_09501,mil_3974,True
lyr_09499,mil_1192,True
lyr_00455,mil_0455,False
lyr_00261,mil_0261,False
lyr_09552,mil_4763,True
lyr_09590,mil_3348,True
lyr_09523,mil_4436,True
