id_x,id_y,TF
lyr_02434,spa_02434,False
lyr_00514,spa_00514,False
lyr_02394,spa_02394,False
lyr_04819,spa_04819,False
lyr_09461,spa_09990,True
lyr_10738,spa_02685,True
lyr_10850,spa_01241,True
lyr_10934,spa_02685,True
lyr_01964,spa_01964,False
lyr_02655,spa_02655,False
lyr_02204,spa_07885,True
lyr_09938,spa_04505,True
lyr_12026,spa_05010,True
lyr_01622,spa_01622,False
lyr_08929,spa_01253,True
lyr_02299,spa_02299,False
lyr_02375,spa_03070,True
lyr_03340,spa_03340,False
lyr_06183,spa_01422,True
lyr_10926,spa_05983,True
lyr_02345,spa_06300,True
lyr_02550,spa_01491,True
lyr_03134,spa_03134,False
lyr_11190,spa_07472,True
lyr_01977,spa_01977,False
lyr_08927,spa_08350,True
lyr_10901,spa_03359,True
lyr_03530,spa_03530,False
lyr_02635,spa_01456,True
lyr_08036,spa_08036,False
lyr_00230,spa_02167,True
lyr_03704,spa_03704,False
lyr_06381,spa_01245,True
lyr_06205,spa_01970,True
lyr_03765,spa_03765,False
lyr_03756,spa_03756,False
lyr_11286,spa_05189,True
lyr_05628,spa_05628,False
lyr_06166,spa_04497,True
lyr_01481,spa_01481,False
lyr_07395,spa_07395,False
lyr_10865,spa_08804,True
lyr_10909,spa_07916,True
lyr_09526,spa_09021,True
lyr_06666,spa_06666,False
lyr_05415,spa_05415,False
lyr_07028,spa_07028,False
lyr_06177,spa_07620,True
lyr_02270,spa_02270,False
lyr_07118,spa_07118,False
lyr_09536,spa_01725,True
lyr_09450,spa_04121,True
lyr_04200,spa_04200,False
lyr_06732,spa_06732,False
lyr_09527,spa_06737,True
lyr_06032,spa_06032,False
lyr_03733,spa_03733,False
lyr_08836,spa_08836,False
lyr_08686,spa_08686,False
lyr_03923,spa_03923,False
lyr_01702,spa_01702,False
lyr_10684,spa_00625,True
lyr_11235,spa_07620,True
lyr_09025,spa_03359,True
lyr_06334,spa_06334,False
lyr_06335,spa_02690,True
lyr_10680,spa_03131,True
lyr_09933,spa_01422,True
lyr_01487,spa_01487,False
lyr_10847,spa_07019,True
lyr_11196,spa_03959,True
lyr_02898,spa_02898,False
lyr_09023,spa_09181,True
lyr_11275,spa_07648,True
lyr_03480,spa_03480,False
lyr_06545,spa_06545,False
lyr_02635,spa_09407,True
lyr_06220,spa_09192,True
lyr_03849,spa_08564,True
lyr_00722,spa_00722,False
lyr_06353,spa_02842,True
lyr_03713,spa_03713,False
lyr_08375,spa_08375,False
lyr_07630,spa_07630,False
lyr_13223,spa_07438,True
lyr_05830,spa_04734,True
lyr_00567,spa_00567,False
lyr_05648,spa_09398,True
lyr_06238,spa_02303,True
lyr_06207,spa_03359,True
lyr_09452,spa_04121,True
lyr_05135,spa_05135,False
lyr_04415,spa_04415,False
lyr_10723,spa_02264,True
lyr_11235,spa_01213,True
lyr_02677,spa_09407,True
lyr_03883,spa_03883,False
lyr_05170,spa_05170,False
lyr_11220,spa_02261,True
lyr_01056,spa_01056,False
lyr_03929,spa_03929,False
lyr_11162,spa_03002,True
lyr_10684,spa_07620,True
lyr_04275,spa_00609,True
lyr_12052,spa_05010,True
lyr_10693,spa_07010,True
lyr_05160,spa_05160,False
lyr_10926,spa_07019,True
lyr_07578,spa_07578,False
lyr_01925,spa_01925,False
lyr_10885,spa_01262,True
lyr_09545,spa_06766,True
lyr_00726,spa_00726,False
lyr_09444,spa_06350,True
lyr_00649,spa_00649,False
lyr_00767,spa_00944,True
lyr_01673,spa_01673,False
lyr_10763,spa_07630,True
lyr_08991,spa_08189,True
lyr_10680,spa_07648,True
lyr_03235,spa_03235,False
lyr_06240,spa_00902,True
lyr_04932,spa_04932,False
lyr_03479,spa_03479,False
lyr_02290,spa_01491,True
lyr_08929,spa_09181,True
lyr_05399,spa_05399,False
lyr_02720,spa_02720,False
lyr_09590,spa_08615,True
lyr_06409,spa_05471,True
lyr_02418,spa_02418,False
lyr_03483,spa_03483,False
lyr_05991,spa_05991,False
lyr_04105,spa_04105,False
lyr_10934,spa_08350,True
lyr_06768,spa_06768,False
lyr_02507,spa_04745,True
lyr_08584,spa_08584,False
lyr_10927,spa_06738,True
lyr_00609,spa_00609,False
lyr_02246,spa_02246,False
lyr_09501,spa_06738,True
lyr_08945,spa_08945,False
lyr_06169,spa_03964,True
lyr_02712,spa_02712,False
lyr_02334,spa_07885,True
lyr_02517,spa_02517,False
lyr_07674,spa_03878,True
lyr_06300,spa_06194,True
lyr_05652,spa_05652,False
lyr_02329,spa_04744,True
lyr_05188,spa_01558,True
lyr_07442,spa_07442,False
lyr_10725,spa_06595,True
lyr_09010,spa_02690,True
lyr_08981,spa_09181,True
lyr_06313,spa_06597,True
lyr_06821,spa_06821,False
lyr_04668,spa_05858,True
lyr_10926,spa_01252,True
lyr_00179,spa_00179,False
lyr_09469,spa_03316,True
lyr_09619,spa_05983,True
lyr_06401,spa_08350,True
lyr_03382,spa_03382,False
lyr_10810,spa_08013,True
lyr_06902,spa_06902,False
lyr_06506,spa_03827,True
lyr_06348,spa_02687,True
lyr_04981,spa_04981,False
lyr_04025,spa_04180,True
lyr_06177,spa_04122,True
lyr_02522,spa_09444,True
lyr_08026,spa_08026,False
lyr_07905,spa_07905,False
lyr_06534,spa_06534,False
lyr_00961,spa_00961,False
lyr_11209,spa_04835,True
lyr_07336,spa_07336,False
lyr_05938,spa_05938,False
lyr_03586,spa_03586,False
lyr_04399,spa_04399,False
lyr_02289,spa_01491,True
lyr_05099,spa_05099,False
lyr_06271,spa_05098,True
lyr_07716,spa_07716,False
lyr_01842,spa_04188,True
lyr_06770,spa_06770,False
lyr_09576,spa_03131,True
lyr_02397,spa_02397,False
lyr_02201,spa_04744,True
lyr_07774,spa_07774,False
lyr_02216,spa_02216,False
lyr_00332,spa_00332,False
lyr_04958,spa_04958,False
lyr_01752,spa_01752,False
lyr_09549,spa_02965,True
lyr_10725,spa_03359,True
lyr_06467,spa_06467,False
lyr_02459,spa_09442,True
lyr_10817,spa_03506,True
lyr_02433,spa_01491,True
lyr_02319,spa_04744,True
lyr_10833,spa_01262,True
lyr_02669,spa_02527,True
lyr_08981,spa_05983,True
lyr_10843,spa_01262,True
lyr_08253,spa_08253,False
lyr_09539,spa_02820,True
lyr_08964,spa_05075,True
lyr_08923,spa_06060,True
lyr_00714,spa_00714,False
lyr_08621,spa_08621,False
lyr_02388,spa_02388,False
lyr_02516,spa_04745,True
lyr_02375,spa_02375,False
lyr_00386,spa_00386,False
lyr_09539,spa_02264,True
lyr_05548,spa_05548,False
lyr_02196,spa_02196,False
lyr_07765,spa_07765,False
lyr_02187,spa_02187,False
lyr_06260,spa_06260,False
lyr_06183,spa_05662,True
lyr_04047,spa_04047,False
lyr_11217,spa_04473,True
lyr_01363,spa_01363,False
lyr_11198,spa_03964,True
lyr_06395,spa_05949,True
lyr_09023,spa_01252,True
lyr_00736,spa_00736,False
lyr_04173,spa_04173,False
lyr_07072,spa_07072,False
lyr_05933,spa_05933,False
lyr_06188,spa_00625,True
lyr_08637,spa_09504,True
lyr_02656,spa_02656,False
lyr_07897,spa_07897,False
lyr_04534,spa_04534,False
lyr_08205,spa_08205,False
lyr_02582,spa_02582,False
lyr_06764,spa_06764,False
lyr_02290,spa_03070,True
lyr_10825,spa_03123,True
lyr_02677,spa_01456,True
lyr_06176,spa_00903,True
lyr_06304,spa_01213,True
lyr_07088,spa_07088,False
lyr_03164,spa_03164,False
lyr_09026,spa_00272,True
lyr_10870,spa_02965,True
lyr_10763,spa_00554,True
lyr_11274,spa_05098,True
lyr_06724,spa_06724,False
lyr_10877,spa_02259,True
lyr_07154,spa_07154,False
lyr_10826,spa_02965,True
lyr_10684,spa_09195,True
lyr_02489,spa_04743,True
lyr_01926,spa_04188,True
lyr_04141,spa_04141,False
lyr_10896,spa_06764,True
lyr_02183,spa_02183,False
lyr_02423,spa_09444,True
lyr_02916,spa_02916,False
lyr_10679,spa_03359,True
lyr_10769,spa_07621,True
lyr_07857,spa_07857,False
lyr_09463,spa_01701,True
lyr_03997,spa_03997,False
lyr_10927,spa_07630,True
lyr_11212,spa_03656,True
lyr_09938,spa_07648,True
lyr_03957,spa_03957,False
lyr_01630,spa_07444,True
lyr_04028,spa_04028,False
lyr_00259,spa_00259,False
lyr_06238,spa_06397,True
lyr_01289,spa_01289,False
lyr_01114,spa_01114,False
lyr_06205,spa_07010,True
lyr_09023,spa_00554,True
lyr_07893,spa_07893,False
lyr_08964,spa_06595,True
lyr_10719,spa_06194,True
lyr_04069,spa_00705,True
lyr_00404,spa_01456,True
lyr_02637,spa_02637,False
lyr_10684,spa_01544,True
lyr_02507,spa_03070,True
lyr_09940,spa_00026,True
lyr_03363,spa_03363,False
lyr_07911,spa_07911,False
lyr_09026,spa_04633,True
lyr_01698,spa_01698,False
lyr_04933,spa_04933,False
lyr_10921,spa_01989,True
lyr_05860,spa_05860,False
lyr_11188,spa_02820,True
lyr_09597,spa_05471,True
lyr_07568,spa_07568,False
lyr_06796,spa_06796,False
lyr_02412,spa_04746,True
lyr_06480,spa_06480,False
lyr_03014,spa_03014,False
lyr_09531,spa_05983,True
lyr_06188,spa_08904,True
lyr_02441,spa_03068,True
lyr_00606,spa_03006,True
lyr_10926,spa_01721,True
lyr_06238,spa_03776,True
lyr_12014,spa_05009,True
lyr_08588,spa_08588,False
lyr_06818,spa_06818,False
lyr_08948,spa_06562,True
lyr_12893,spa_05801,True
lyr_02330,spa_04745,True
lyr_06188,spa_01213,True
lyr_04375,spa_04375,False
lyr_05591,spa_05591,False
lyr_06249,spa_02303,True
lyr_06306,spa_06306,False
lyr_10882,spa_06737,True
lyr_09004,spa_06737,True
lyr_11211,spa_04819,True
lyr_10865,spa_09021,True
lyr_11217,spa_03316,True
lyr_01464,spa_01464,False
lyr_11235,spa_00625,True
lyr_10820,spa_09652,True
lyr_06314,spa_07942,True
lyr_09452,spa_08350,True
lyr_09425,spa_07620,True
lyr_08344,spa_08344,False
lyr_04074,spa_04074,False
lyr_08927,spa_05471,True
lyr_02489,spa_04745,True
lyr_04000,spa_03360,True
lyr_06270,spa_07653,True
lyr_11190,spa_04469,True
lyr_06410,spa_08350,True
lyr_12634,spa_06356,True
lyr_08893,spa_02835,True
lyr_03569,spa_03569,False
lyr_06377,spa_06377,False
lyr_10882,spa_08804,True
lyr_06301,spa_06301,False
lyr_05979,spa_04735,True
lyr_09946,spa_00625,True
lyr_05757,spa_07860,True
lyr_00416,spa_00416,False
lyr_04491,spa_04491,False
lyr_11193,spa_06649,True
lyr_11217,spa_08190,True
lyr_06998,spa_06998,False
lyr_08126,spa_08126,False
lyr_10907,spa_01252,True
lyr_07725,spa_07725,False
lyr_00510,spa_00510,False
lyr_09499,spa_06766,True
lyr_04638,spa_04638,False
lyr_03837,spa_01680,True
lyr_08711,spa_08711,False
lyr_00576,spa_06224,True
lyr_05639,spa_05639,False
lyr_02820,spa_02820,False
lyr_10718,spa_08609,True
lyr_06218,spa_00328,True
lyr_07969,spa_07969,False
lyr_10865,spa_08350,True
lyr_00044,spa_00044,False
lyr_04113,spa_01680,True
lyr_06225,spa_08684,True
lyr_03993,spa_03993,False
lyr_02316,spa_04744,True
lyr_00744,spa_00744,False
lyr_07960,spa_07960,False
lyr_08923,spa_03131,True
lyr_00340,spa_00340,False
lyr_02240,spa_02240,False
lyr_07414,spa_07414,False
lyr_04559,spa_04559,False
lyr_04948,spa_04948,False
lyr_00232,spa_03716,True
lyr_02123,spa_02123,False
lyr_10774,spa_07010,True
lyr_02380,spa_04743,True
lyr_11232,spa_03657,True
lyr_10875,spa_01984,True
lyr_08830,spa_08830,False
lyr_05008,spa_05008,False
lyr_02383,spa_02383,False
lyr_04266,spa_04266,False
lyr_04078,spa_04078,False
lyr_08249,spa_08249,False
lyr_03988,spa_03988,False
lyr_11262,spa_05550,True
lyr_08472,spa_09504,True
lyr_10841,spa_07010,True
lyr_04146,spa_07437,True
lyr_02038,spa_02038,False
lyr_06799,spa_06799,False
lyr_04737,spa_01558,True
lyr_01570,spa_01570,False
lyr_02558,spa_02558,False
lyr_06478,spa_06478,False
lyr_08981,spa_03359,True
lyr_10763,spa_08804,True
lyr_10936,spa_08350,True
lyr_05848,spa_04735,True
lyr_06402,spa_01721,True
lyr_09575,spa_09339,True
lyr_05113,spa_05113,False
lyr_04063,spa_04063,False
lyr_00960,spa_00960,False
lyr_06353,spa_06194,True
lyr_00476,spa_06224,True
lyr_10928,spa_06564,True
lyr_08131,spa_08131,False
lyr_05123,spa_05123,False
lyr_08208,spa_08208,False
lyr_10699,spa_03359,True
lyr_01401,spa_01401,False
lyr_04919,spa_04185,True
lyr_10699,spa_08610,True
lyr_05793,spa_05793,False
lyr_10680,spa_00272,True
lyr_03982,spa_03982,False
lyr_03893,spa_05607,True
lyr_08388,spa_08388,False
lyr_06353,spa_00272,True
lyr_09009,spa_01721,True
lyr_10906,spa_09994,True
lyr_10825,spa_02842,True
lyr_04213,spa_04213,False
lyr_02017,spa_02017,False
lyr_09583,spa_02024,True
lyr_00626,spa_00626,False
lyr_06409,spa_01989,True
lyr_04147,spa_07437,True
lyr_06940,spa_06940,False
lyr_08772,spa_08772,False
lyr_13914,spa_03811,True
lyr_06567,spa_06567,False
lyr_03515,spa_03515,False
lyr_03855,spa_03855,False
lyr_02337,spa_09444,True
lyr_08900,spa_04492,True
lyr_03931,spa_03931,False
lyr_09545,spa_07019,True
lyr_10680,spa_00625,True
lyr_04754,spa_04754,False
lyr_05202,spa_05202,False
lyr_02781,spa_02781,False
lyr_03990,spa_00949,True
lyr_09531,spa_02259,True
lyr_09575,spa_05193,True
lyr_06410,spa_07629,True
lyr_01563,spa_01563,False
lyr_08616,spa_08616,False
lyr_03988,spa_08202,True
lyr_06198,spa_06198,False
lyr_02289,spa_09444,True
lyr_08753,spa_08753,False
lyr_09457,spa_08946,True
lyr_06327,spa_01543,True
lyr_05346,spa_05346,False
lyr_06472,spa_06472,False
lyr_11209,spa_07648,True
lyr_09481,spa_02024,True
lyr_06490,spa_06490,False
lyr_02457,spa_09444,True
lyr_02299,spa_03070,True
lyr_10901,spa_07019,True
lyr_07298,spa_07298,False
lyr_09476,spa_00267,True
lyr_09938,spa_07655,True
lyr_06179,spa_01245,True
lyr_05569,spa_05569,False
lyr_07302,spa_07302,False
lyr_02227,spa_04743,True
lyr_09025,spa_07922,True
lyr_03519,spa_03519,False
lyr_10724,spa_07630,True
lyr_10907,spa_07922,True
lyr_10684,spa_09339,True
lyr_06180,spa_01268,True
lyr_08990,spa_08990,False
lyr_02170,spa_04744,True
lyr_04362,spa_04362,False
lyr_09443,spa_04483,True
lyr_10813,spa_08610,True
lyr_06207,spa_08608,True
lyr_02964,spa_02964,False
lyr_06060,spa_04735,True
lyr_06042,spa_04735,True
lyr_06253,spa_05496,True
lyr_07031,spa_07031,False
lyr_09590,spa_00438,True
lyr_10763,spa_08608,True
lyr_02830,spa_02830,False
lyr_08330,spa_08330,False
lyr_05908,spa_05908,False
lyr_06207,spa_06766,True
lyr_10940,spa_00554,True
lyr_04366,spa_04366,False
lyr_01637,spa_01637,False
lyr_06205,spa_09994,True
lyr_03990,spa_08564,True
lyr_05627,spa_05627,False
lyr_01865,spa_04188,True
lyr_11557,spa_09006,True
lyr_03932,spa_09013,True
lyr_06540,spa_06540,False
lyr_03702,spa_03702,False
lyr_02258,spa_09442,True
lyr_04264,spa_04264,False
lyr_07916,spa_07916,False
lyr_10723,spa_07010,True
lyr_01866,spa_01866,False
lyr_08983,spa_08983,False
lyr_06682,spa_06682,False
lyr_01943,spa_04188,True
lyr_12534,spa_05801,True
lyr_01887,spa_04188,True
lyr_05115,spa_05115,False
lyr_02505,spa_02505,False
lyr_07712,spa_07712,False
lyr_06292,spa_07942,True
lyr_08252,spa_08252,False
lyr_06026,spa_06026,False
lyr_10970,spa_06916,True
lyr_11193,spa_04505,True
lyr_05129,spa_05129,False
lyr_07341,spa_07341,False
lyr_09576,spa_08218,True
lyr_00808,spa_00808,False
lyr_02217,spa_09444,True
lyr_08559,spa_08559,False
lyr_06319,spa_06045,True
lyr_00929,spa_00929,False
lyr_08725,spa_08725,False
lyr_10834,spa_05983,True
lyr_02241,spa_04744,True
lyr_07691,spa_07691,False
lyr_09531,spa_09994,True
lyr_08567,spa_09504,True
lyr_00922,spa_00922,False
lyr_10984,spa_08503,True
lyr_08251,spa_08251,False
lyr_00365,spa_03715,True
lyr_04439,spa_04439,False
lyr_09009,spa_05983,True
lyr_10865,spa_00554,True
lyr_06205,spa_05983,True
lyr_06138,spa_06138,False
lyr_00546,spa_04662,True
lyr_08433,spa_08433,False
lyr_11289,spa_02264,True
lyr_01690,spa_01690,False
lyr_01892,spa_01892,False
lyr_10685,spa_07620,True
lyr_04389,spa_04389,False
lyr_04773,spa_04773,False
lyr_01776,spa_01776,False
lyr_11232,spa_01422,True
lyr_10278,spa_05862,True
lyr_02169,spa_07885,True
lyr_02427,spa_07885,True
lyr_00933,spa_00933,False
lyr_02963,spa_02963,False
lyr_00230,spa_00230,False
lyr_10908,spa_07010,True
lyr_03954,spa_00609,True
lyr_10907,spa_09994,True
lyr_10906,spa_07630,True
lyr_08618,spa_08618,False
lyr_08448,spa_08448,False
lyr_10724,spa_07629,True
lyr_02073,spa_02073,False
lyr_11193,spa_07620,True
lyr_02812,spa_02812,False
lyr_06596,spa_06596,False
lyr_06603,spa_06603,False
lyr_09917,spa_04505,True
lyr_02949,spa_02949,False
lyr_09431,spa_08100,True
lyr_09536,spa_08189,True
lyr_00208,spa_00208,False
lyr_10736,spa_05075,True
lyr_02331,spa_09442,True
lyr_04451,spa_04451,False
lyr_06217,spa_06217,False
lyr_08474,spa_08474,False
lyr_02598,spa_01559,True
lyr_02684,spa_01559,True
lyr_00018,spa_00018,False
lyr_10679,spa_05471,True
lyr_05578,spa_05578,False
lyr_05959,spa_05959,False
lyr_01595,spa_01595,False
lyr_07155,spa_07155,False
lyr_09947,spa_03421,True
lyr_04372,spa_04372,False
lyr_00617,spa_00617,False
lyr_01077,spa_01077,False
lyr_11289,spa_06766,True
lyr_01549,spa_01549,False
lyr_00795,spa_00795,False
lyr_01693,spa_01693,False
lyr_06304,spa_04632,True
lyr_02245,spa_04745,True
lyr_06300,spa_09828,True
lyr_05663,spa_05663,False
lyr_07664,spa_07664,False
lyr_02561,spa_06302,True
lyr_02206,spa_03068,True
lyr_01566,spa_01566,False
lyr_03774,spa_03774,False
lyr_03002,spa_03002,False
lyr_10738,spa_09021,True
lyr_02727,spa_02727,False
lyr_04053,spa_04053,False
lyr_10932,spa_00554,True
lyr_02240,spa_03068,True
lyr_02204,spa_06300,True
lyr_04950,spa_04950,False
lyr_03910,spa_03910,False
lyr_10935,spa_05549,True
lyr_07738,spa_07738,False
lyr_06855,spa_00995,True
lyr_05848,spa_03056,True
lyr_10934,spa_08804,True
lyr_09499,spa_05459,True
lyr_01059,spa_01059,False
lyr_10762,spa_00922,True
lyr_10889,spa_08350,True
lyr_00644,spa_00644,False
lyr_03617,spa_03617,False
lyr_02245,spa_07885,True
lyr_02184,spa_07885,True
lyr_02454,spa_01491,True
lyr_06445,spa_06445,False
lyr_10684,spa_06650,True
lyr_12498,spa_06356,True
lyr_04581,spa_04581,False
lyr_09499,spa_01252,True
lyr_03654,spa_03654,False
lyr_12890,spa_01041,True
lyr_03554,spa_03554,False
lyr_01735,spa_01735,False
lyr_01383,spa_01383,False
lyr_05593,spa_05593,False
lyr_02476,spa_02476,False
lyr_06756,spa_06756,False
lyr_06222,spa_06222,False
lyr_08308,spa_08308,False
lyr_10865,spa_07922,True
lyr_03405,spa_03405,False
lyr_02415,spa_03068,True
lyr_00500,spa_06224,True
lyr_09022,spa_09753,True
lyr_01308,spa_01308,False
lyr_06272,spa_08214,True
lyr_03934,spa_03934,False
lyr_10770,spa_09021,True
lyr_01711,spa_01711,False
lyr_05430,spa_05430,False
lyr_09539,spa_05075,True
lyr_08009,spa_08009,False
lyr_07523,spa_07523,False
lyr_11275,spa_07014,True
lyr_05562,spa_05562,False
lyr_02905,spa_02905,False
lyr_03004,spa_03004,False
lyr_06304,spa_02687,True
lyr_01984,spa_01984,False
lyr_02376,spa_04744,True
lyr_03843,spa_07437,True
lyr_10927,spa_09994,True
lyr_02364,spa_04743,True
lyr_04656,spa_04656,False
lyr_11196,spa_05499,True
lyr_02379,spa_09443,True
lyr_06335,spa_06194,True
lyr_02454,spa_06300,True
lyr_10684,spa_01213,True
lyr_13016,spa_07439,True
lyr_02379,spa_04746,True
lyr_04861,spa_04861,False
lyr_11143,spa_05679,True
lyr_00723,spa_00944,True
lyr_07181,spa_07181,False
lyr_02293,spa_03070,True
lyr_06177,spa_06194,True
lyr_09476,spa_09195,True
lyr_05731,spa_09398,True
lyr_06922,spa_06922,False
lyr_02639,spa_06115,True
lyr_10684,spa_03655,True
lyr_08896,spa_08896,False
lyr_06411,spa_01701,True
lyr_00958,spa_00958,False
lyr_11525,spa_09005,True
lyr_05921,spa_05921,False
lyr_04823,spa_01558,True
lyr_06636,spa_06636,False
lyr_09940,spa_03131,True
lyr_07683,spa_07683,False
lyr_08991,spa_05459,True
lyr_08327,spa_08327,False
lyr_03880,spa_03880,False
lyr_10870,spa_07916,True
lyr_10684,spa_02842,True
lyr_00524,spa_00524,False
lyr_07771,spa_07771,False
lyr_10940,spa_07654,True
lyr_04408,spa_04408,False
lyr_08969,spa_09201,True
lyr_10771,spa_00447,True
lyr_02320,spa_03068,True
lyr_00275,spa_00275,False
lyr_04615,spa_04615,False
lyr_00415,spa_02527,True
lyr_02713,spa_06114,True
lyr_08797,spa_08797,False
lyr_01064,spa_01064,False
lyr_10934,spa_02259,True
lyr_06348,spa_04505,True
lyr_09619,spa_06737,True
lyr_04165,spa_05607,True
lyr_09536,spa_05075,True
lyr_04138,spa_04138,False
lyr_09575,spa_04505,True
lyr_04887,spa_04887,False
lyr_08463,spa_08463,False
lyr_00085,spa_00085,False
lyr_11279,spa_04795,True
lyr_11164,spa_05679,True
lyr_04190,spa_04190,False
lyr_03434,spa_03434,False
lyr_10865,spa_03421,True
lyr_01312,spa_01312,False
lyr_02445,spa_04744,True
lyr_08991,spa_02259,True
lyr_01747,spa_01747,False
lyr_02300,spa_01491,True
lyr_09623,spa_07922,True
lyr_01812,spa_01812,False
lyr_05676,spa_05676,False
lyr_09557,spa_07616,True
lyr_07272,spa_07272,False
lyr_11209,spa_07620,True
lyr_02379,spa_03070,True
lyr_10615,spa_05862,True
lyr_04514,spa_04514,False
lyr_04113,spa_08202,True
lyr_08238,spa_08238,False
lyr_02624,spa_02624,False
lyr_05178,spa_05178,False
lyr_04487,spa_04487,False
lyr_02552,spa_01491,True
lyr_10726,spa_03776,True
lyr_02621,spa_06115,True
lyr_06407,spa_09985,True
lyr_07677,spa_07677,False
lyr_07500,spa_07500,False
lyr_07604,spa_07604,False
lyr_12895,spa_05801,True
lyr_04044,spa_04044,False
lyr_02213,spa_02213,False
lyr_06161,spa_07620,True
lyr_06211,spa_06211,False
lyr_06231,spa_07472,True
lyr_09495,spa_03421,True
